customer_id,account_id,customer_role,department,seniority,country,language,is_admin,created_at
cust_00308,acct_0308,operations_lead,it,manager,GB,en,True,2024-02-06T00:00:00Z
cust_00309,acct_0309,finance_manager,operations,individual_contributor,AU,en,False,2024-06-30T00:00:00Z
cust_00310,acct_0310,customer_success_manager,sales,vp,BR,en,False,2023-09-03T00:00:00Z
cust_00311,acct_0311,executive,creative,director,DE,en,True,2024-10-13T00:00:00Z
cust_00312,acct_0312,finance_manager,creative,individual_contributor,US,en,False,2023-01-24T00:00:00Z
cust_00313,acct_0313,administrator,finance,manager,IN,en,True,2024-03-16T00:00:00Z
cust_00314,acct_0314,administrator,customer_success,manager,IN,en,True,2023-12-27T00:00:00Z
cust_00315,acct_0315,developer,finance,individual_contributor,FR,en,False,2024-11-27T00:00:00Z
cust_00316,acct_0316,customer_success_manager,operations,individual_contributor,DE,en,False,2023-12-07T00:00:00Z
cust_00317,acct_0317,operations_lead,creative,executive,AU,en,True,2023-03-12T00:00:00Z
cust_00318,acct_0318,executive,product,executive,GB,en,True,2025-02-18T00:00:00Z
cust_00319,acct_0319,developer,finance,manager,CA,en,False,2024-12-08T00:00:00Z
cust_00320,acct_0320,project_manager,it,executive,GB,en,False,2024-01-11T00:00:00Z
cust_00321,acct_0321,project_manager,finance,director,GB,en,False,2024-04-01T00:00:00Z
cust_00322,acct_0322,operations_lead,finance,director,DE,en,True,2025-03-30T00:00:00Z
cust_00323,acct_0323,customer_success_manager,finance,individual_contributor,AU,en,False,2023-02-20T00:00:00Z
cust_00324,acct_0324,designer,operations,executive,AU,en,False,2023-09-27T00:00:00Z
cust_00325,acct_0325,customer_success_manager,product,executive,BR,en,False,2024-03-15T00:00:00Z
cust_00326,acct_0326,finance_manager,finance,director,DE,en,False,2023-02-16T00:00:00Z
cust_00327,acct_0327,executive,product,individual_contributor,FR,en,True,2023-09-21T00:00:00Z
cust_00328,acct_0328,executive,customer_success,director,GB,en,True,2024-04-29T00:00:00Z
cust_00329,acct_0329,executive,creative,vp,IN,en,True,2023-06-13T00:00:00Z
cust_00330,acct_0330,designer,operations,director,FR,en,False,2024-06-02T00:00:00Z
cust_00331,acct_0331,finance_manager,operations,director,US,en,False,2023-08-09T00:00:00Z
cust_00332,acct_0332,developer,creative,director,IN,en,False,2023-04-19T00:00:00Z
cust_00333,acct_0333,operations_lead,operations,individual_contributor,US,en,True,2023-08-12T00:00:00Z
cust_00334,acct_0334,finance_manager,operations,individual_contributor,IN,en,False,2023-10-10T00:00:00Z
cust_00335,acct_0335,project_manager,sales,director,US,en,False,2023-01-28T00:00:00Z
cust_00336,acct_0336,finance_manager,operations,vp,CA,en,False,2025-01-11T00:00:00Z
cust_00337,acct_0337,project_manager,creative,individual_contributor,US,en,False,2023-08-23T00:00:00Z
cust_00338,acct_0338,executive,finance,director,AU,en,True,2024-10-09T00:00:00Z
cust_00339,acct_0339,customer_success_manager,sales,manager,BR,en,False,2023-11-27T00:00:00Z
cust_00340,acct_0340,designer,creative,director,GB,en,False,2025-01-28T00:00:00Z
cust_00341,acct_0341,operations_lead,operations,vp,BR,en,True,2024-04-29T00:00:00Z
cust_00342,acct_0342,customer_success_manager,creative,manager,IN,en,False,2023-07-19T00:00:00Z
cust_00343,acct_0343,project_manager,customer_success,individual_contributor,DE,en,False,2023-09-20T00:00:00Z
cust_00344,acct_0344,administrator,sales,individual_contributor,CA,en,True,2023-10-25T00:00:00Z
cust_00345,acct_0345,developer,it,executive,GB,en,False,2024-12-07T00:00:00Z
cust_00346,acct_0346,operations_lead,sales,executive,BR,en,True,2023-08-19T00:00:00Z
cust_00347,acct_0347,developer,sales,manager,IN,en,False,2023-01-18T00:00:00Z
cust_00348,acct_0348,customer_success_manager,product,vp,DE,en,False,2024-08-10T00:00:00Z
cust_00349,acct_0349,designer,sales,individual_contributor,CA,en,False,2024-05-24T00:00:00Z
cust_00350,acct_0350,finance_manager,sales,manager,AU,en,False,2023-12-19T00:00:00Z
cust_00351,acct_0351,executive,sales,individual_contributor,CA,en,True,2024-10-21T00:00:00Z
cust_00352,acct_0352,customer_success_manager,operations,individual_contributor,FR,en,False,2023-05-14T00:00:00Z
cust_00353,acct_0353,executive,customer_success,manager,AU,en,True,2023-01-09T00:00:00Z
cust_00354,acct_0354,customer_success_manager,creative,director,FR,en,False,2023-10-28T00:00:00Z
cust_00355,acct_0355,developer,product,vp,AU,en,False,2024-07-07T00:00:00Z
cust_00356,acct_0356,operations_lead,operations,manager,GB,en,True,2023-04-16T00:00:00Z
cust_00357,acct_0357,administrator,creative,individual_contributor,FR,en,True,2023-04-14T00:00:00Z
cust_00358,acct_0358,customer_success_manager,finance,vp,AU,en,False,2023-03-04T00:00:00Z
cust_00359,acct_0359,executive,creative,executive,AU,en,True,2024-03-09T00:00:00Z
cust_00360,acct_0360,administrator,product,manager,GB,en,True,2024-12-17T00:00:00Z
cust_00361,acct_0361,customer_success_manager,product,vp,US,en,False,2025-01-01T00:00:00Z
cust_00362,acct_0362,operations_lead,it,director,CA,en,True,2024-05-22T00:00:00Z
cust_00363,acct_0363,customer_success_manager,customer_success,manager,GB,en,False,2023-04-08T00:00:00Z
cust_00364,acct_0364,operations_lead,finance,executive,GB,en,True,2023-09-24T00:00:00Z
cust_00365,acct_0365,customer_success_manager,finance,director,IN,en,False,2024-02-02T00:00:00Z
cust_00366,acct_0366,designer,finance,vp,CA,en,False,2025-02-21T00:00:00Z
cust_00367,acct_0367,designer,it,individual_contributor,GB,en,False,2023-06-05T00:00:00Z
cust_00368,acct_0368,customer_success_manager,finance,manager,DE,en,False,2023-12-05T00:00:00Z
cust_00369,acct_0369,executive,it,executive,CA,en,True,2024-12-31T00:00:00Z
cust_00370,acct_0370,designer,operations,executive,GB,en,False,2024-06-11T00:00:00Z
cust_00371,acct_0371,executive,product,vp,GB,en,True,2023-02-05T00:00:00Z
cust_00372,acct_0372,operations_lead,creative,director,GB,en,True,2023-04-16T00:00:00Z
cust_00373,acct_0373,customer_success_manager,creative,director,US,en,False,2023-09-29T00:00:00Z
cust_00374,acct_0374,customer_success_manager,customer_success,vp,IN,en,False,2024-09-11T00:00:00Z
cust_00375,acct_0375,executive,sales,manager,BR,en,True,2024-07-17T00:00:00Z
cust_00376,acct_0376,project_manager,operations,individual_contributor,US,en,False,2023-03-07T00:00:00Z
cust_00377,acct_0377,developer,product,director,AU,en,False,2023-02-16T00:00:00Z
cust_00378,acct_0378,executive,finance,executive,FR,en,True,2025-02-23T00:00:00Z
cust_00379,acct_0379,administrator,sales,executive,BR,en,True,2024-06-14T00:00:00Z
cust_00380,acct_0380,executive,operations,individual_contributor,IN,en,True,2023-08-28T00:00:00Z
cust_00381,acct_0381,designer,product,executive,GB,en,False,2024-11-18T00:00:00Z
cust_00382,acct_0382,executive,finance,executive,FR,en,True,2025-02-22T00:00:00Z
cust_00383,acct_0383,developer,operations,executive,US,en,False,2023-02-25T00:00:00Z
cust_00384,acct_0384,finance_manager,sales,manager,FR,en,False,2023-12-14T00:00:00Z
cust_00385,acct_0385,administrator,operations,manager,GB,en,True,2024-05-03T00:00:00Z
cust_00386,acct_0386,customer_success_manager,it,director,CA,en,False,2024-08-07T00:00:00Z
cust_00387,acct_0387,executive,sales,director,IN,en,True,2025-04-11T00:00:00Z
cust_00388,acct_0388,developer,customer_success,vp,IN,en,False,2024-10-13T00:00:00Z
cust_00389,acct_0389,executive,sales,individual_contributor,DE,en,True,2024-09-18T00:00:00Z
cust_00390,acct_0390,project_manager,sales,director,GB,en,False,2024-06-26T00:00:00Z
cust_00391,acct_0391,executive,finance,executive,CA,en,True,2023-06-09T00:00:00Z
cust_00392,acct_0392,designer,sales,individual_contributor,FR,en,False,2024-04-19T00:00:00Z
cust_00393,acct_0393,executive,finance,individual_contributor,FR,en,True,2023-04-11T00:00:00Z
cust_00394,acct_0394,administrator,sales,director,GB,en,True,2023-11-09T00:00:00Z
cust_00395,acct_0395,project_manager,finance,manager,GB,en,False,2024-03-20T00:00:00Z
cust_00396,acct_0396,operations_lead,customer_success,director,IN,en,True,2023-05-03T00:00:00Z
cust_00397,acct_0397,designer,sales,manager,GB,en,False,2024-03-31T00:00:00Z
cust_00398,acct_0398,operations_lead,it,individual_contributor,AU,en,True,2025-02-27T00:00:00Z
cust_00399,acct_0399,designer,creative,director,GB,en,False,2023-07-21T00:00:00Z
cust_00400,acct_0400,designer,operations,manager,IN,en,False,2024-04-14T00:00:00Z
cust_00401,acct_0401,executive,it,manager,IN,en,True,2023-12-07T00:00:00Z
cust_00402,acct_0402,executive,customer_success,manager,BR,en,True,2024-12-26T00:00:00Z
cust_00403,acct_0403,operations_lead,creative,executive,US,en,True,2024-12-06T00:00:00Z
cust_00404,acct_0404,executive,customer_success,executive,IN,en,True,2023-04-23T00:00:00Z
cust_00405,acct_0405,developer,operations,executive,DE,en,False,2023-11-26T00:00:00Z
cust_00406,acct_0406,customer_success_manager,product,individual_contributor,DE,en,False,2023-04-12T00:00:00Z
cust_00407,acct_0407,developer,operations,vp,FR,en,False,2025-03-27T00:00:00Z
cust_00408,acct_0408,administrator,operations,vp,CA,en,True,2024-10-10T00:00:00Z
cust_00409,acct_0409,operations_lead,operations,individual_contributor,GB,en,True,2024-01-30T00:00:00Z
cust_00410,acct_0410,customer_success_manager,sales,executive,DE,en,False,2025-02-02T00:00:00Z
cust_00411,acct_0411,administrator,finance,executive,IN,en,True,2024-01-01T00:00:00Z
cust_00412,acct_0412,operations_lead,it,vp,IN,en,True,2024-02-28T00:00:00Z
cust_00413,acct_0413,administrator,it,executive,GB,en,True,2024-02-29T00:00:00Z
cust_00414,acct_0414,executive,customer_success,executive,US,en,True,2024-06-24T00:00:00Z
cust_00415,acct_0415,executive,customer_success,vp,BR,en,True,2023-07-21T00:00:00Z
cust_00416,acct_0416,developer,customer_success,vp,FR,en,False,2023-11-05T00:00:00Z
cust_00417,acct_0417,operations_lead,product,vp,GB,en,True,2023-04-15T00:00:00Z
cust_00418,acct_0418,operations_lead,sales,manager,IN,en,True,2024-07-11T00:00:00Z
cust_00419,acct_0419,administrator,creative,manager,GB,en,True,2024-04-29T00:00:00Z
cust_00420,acct_0420,designer,product,individual_contributor,US,en,False,2024-04-24T00:00:00Z
cust_00421,acct_0421,developer,customer_success,vp,AU,en,False,2025-04-02T00:00:00Z
cust_00422,acct_0422,designer,customer_success,director,IN,en,False,2023-10-20T00:00:00Z
cust_00423,acct_0423,customer_success_manager,creative,director,DE,en,False,2024-11-29T00:00:00Z
cust_00424,acct_0424,finance_manager,customer_success,individual_contributor,AU,en,False,2023-07-05T00:00:00Z
cust_00425,acct_0425,developer,product,manager,IN,en,False,2023-06-08T00:00:00Z
cust_00426,acct_0426,customer_success_manager,creative,vp,GB,en,False,2024-04-18T00:00:00Z
cust_00427,acct_0427,designer,finance,vp,DE,en,False,2025-03-05T00:00:00Z
cust_00428,acct_0428,administrator,product,manager,CA,en,True,2025-01-30T00:00:00Z
cust_00429,acct_0429,finance_manager,it,vp,AU,en,False,2024-02-09T00:00:00Z
cust_00430,acct_0430,project_manager,creative,executive,IN,en,False,2024-10-21T00:00:00Z
cust_00431,acct_0431,designer,operations,individual_contributor,FR,en,False,2023-07-14T00:00:00Z
cust_00432,acct_0432,finance_manager,creative,executive,BR,en,False,2024-02-02T00:00:00Z
cust_00433,acct_0433,customer_success_manager,sales,vp,BR,en,False,2024-01-12T00:00:00Z
cust_00434,acct_0434,designer,operations,individual_contributor,AU,en,False,2023-04-11T00:00:00Z
cust_00435,acct_0435,finance_manager,customer_success,executive,DE,en,False,2024-10-04T00:00:00Z
cust_00436,acct_0436,customer_success_manager,it,manager,DE,en,False,2025-04-17T00:00:00Z
cust_00437,acct_0437,finance_manager,sales,executive,GB,en,False,2024-08-05T00:00:00Z
cust_00438,acct_0438,executive,it,individual_contributor,BR,en,True,2024-07-20T00:00:00Z
cust_00439,acct_0439,customer_success_manager,it,manager,AU,en,False,2025-03-05T00:00:00Z
cust_00440,acct_0440,administrator,it,manager,IN,en,True,2023-02-06T00:00:00Z
cust_00441,acct_0441,executive,finance,manager,GB,en,True,2023-03-21T00:00:00Z
cust_00442,acct_0442,customer_success_manager,it,individual_contributor,IN,en,False,2025-02-06T00:00:00Z
cust_00443,acct_0443,finance_manager,finance,individual_contributor,DE,en,False,2023-10-26T00:00:00Z
cust_00444,acct_0444,finance_manager,creative,director,US,en,False,2024-07-26T00:00:00Z
cust_00445,acct_0445,administrator,sales,vp,US,en,True,2023-07-19T00:00:00Z
cust_00446,acct_0446,finance_manager,sales,vp,DE,en,False,2024-01-26T00:00:00Z
cust_00447,acct_0447,project_manager,operations,vp,BR,en,False,2024-07-30T00:00:00Z
cust_00448,acct_0448,executive,product,executive,DE,en,True,2024-06-21T00:00:00Z
cust_00449,acct_0449,project_manager,sales,director,US,en,False,2024-01-21T00:00:00Z
cust_00450,acct_0450,customer_success_manager,operations,manager,IN,en,False,2024-11-11T00:00:00Z
cust_00451,acct_0451,designer,product,vp,GB,en,False,2024-07-10T00:00:00Z
cust_00452,acct_0452,executive,creative,individual_contributor,US,en,True,2025-02-18T00:00:00Z
cust_00453,acct_0453,developer,operations,manager,AU,en,False,2024-03-05T00:00:00Z
cust_00454,acct_0454,customer_success_manager,product,director,BR,en,False,2024-03-13T00:00:00Z
cust_00455,acct_0455,project_manager,creative,manager,AU,en,False,2023-10-30T00:00:00Z
cust_00456,acct_0456,developer,product,individual_contributor,IN,en,False,2024-09-22T00:00:00Z
cust_00457,acct_0457,project_manager,creative,director,GB,en,False,2024-12-03T00:00:00Z
cust_00458,acct_0458,project_manager,creative,director,FR,en,False,2023-03-12T00:00:00Z
cust_00459,acct_0459,finance_manager,product,vp,US,en,False,2024-08-16T00:00:00Z
cust_00460,acct_0460,operations_lead,finance,individual_contributor,US,en,True,2023-09-29T00:00:00Z
cust_00461,acct_0461,developer,customer_success,director,AU,en,False,2024-09-12T00:00:00Z
cust_00462,acct_0462,operations_lead,operations,individual_contributor,FR,en,True,2023-08-03T00:00:00Z
cust_00463,acct_0463,customer_success_manager,sales,executive,BR,en,False,2025-04-19T00:00:00Z
cust_00464,acct_0464,operations_lead,creative,manager,BR,en,True,2023-08-29T00:00:00Z
cust_00465,acct_0465,administrator,finance,manager,FR,en,True,2023-07-19T00:00:00Z
cust_00466,acct_0466,project_manager,creative,executive,BR,en,False,2024-09-06T00:00:00Z
cust_00467,acct_0467,project_manager,it,executive,AU,en,False,2024-07-14T00:00:00Z
cust_00468,acct_0468,finance_manager,finance,vp,US,en,False,2024-05-16T00:00:00Z
cust_00469,acct_0469,customer_success_manager,customer_success,manager,AU,en,False,2023-08-31T00:00:00Z
cust_00470,acct_0470,finance_manager,customer_success,director,DE,en,False,2024-09-27T00:00:00Z
cust_00471,acct_0471,designer,creative,executive,DE,en,False,2025-01-30T00:00:00Z
cust_00472,acct_0472,administrator,finance,manager,AU,en,True,2023-07-06T00:00:00Z
cust_00473,acct_0473,administrator,finance,individual_contributor,AU,en,True,2025-03-23T00:00:00Z
cust_00474,acct_0474,project_manager,product,individual_contributor,BR,en,False,2023-06-17T00:00:00Z
cust_00475,acct_0475,administrator,creative,manager,FR,en,True,2023-07-12T00:00:00Z
cust_00476,acct_0476,developer,operations,executive,DE,en,False,2023-07-24T00:00:00Z
cust_00477,acct_0477,customer_success_manager,finance,vp,IN,en,False,2025-03-02T00:00:00Z
cust_00478,acct_0478,project_manager,it,executive,GB,en,False,2024-02-06T00:00:00Z
cust_00479,acct_0479,customer_success_manager,sales,director,FR,en,False,2025-01-08T00:00:00Z
cust_00480,acct_0480,project_manager,sales,individual_contributor,FR,en,False,2023-03-18T00:00:00Z
cust_00481,acct_0481,developer,product,director,US,en,False,2024-01-12T00:00:00Z
cust_00482,acct_0482,finance_manager,finance,executive,US,en,False,2024-10-06T00:00:00Z
cust_00483,acct_0483,executive,it,manager,AU,en,True,2024-07-16T00:00:00Z
cust_00484,acct_0484,executive,customer_success,manager,AU,en,True,2024-06-05T00:00:00Z
cust_00485,acct_0485,developer,product,director,GB,en,False,2024-12-24T00:00:00Z
cust_00486,acct_0486,project_manager,operations,individual_contributor,GB,en,False,2024-03-06T00:00:00Z
cust_00487,acct_0487,finance_manager,sales,executive,GB,en,False,2024-03-28T00:00:00Z
cust_00488,acct_0488,customer_success_manager,it,individual_contributor,GB,en,False,2025-01-23T00:00:00Z
cust_00489,acct_0489,customer_success_manager,sales,vp,BR,en,False,2024-01-19T00:00:00Z
cust_00490,acct_0490,administrator,it,director,CA,en,True,2025-03-14T00:00:00Z
cust_00491,acct_0491,designer,operations,individual_contributor,US,en,False,2024-03-11T00:00:00Z
cust_00492,acct_0492,project_manager,creative,individual_contributor,FR,en,False,2025-01-11T00:00:00Z
cust_00493,acct_0493,operations_lead,product,manager,DE,en,True,2023-09-02T00:00:00Z
cust_00494,acct_0494,developer,creative,executive,BR,en,False,2024-06-26T00:00:00Z
cust_00495,acct_0495,customer_success_manager,customer_success,director,AU,en,False,2024-04-16T00:00:00Z
cust_00496,acct_0496,administrator,operations,manager,BR,en,True,2023-04-18T00:00:00Z
cust_00497,acct_0497,customer_success_manager,product,executive,FR,en,False,2023-03-18T00:00:00Z
cust_00498,acct_0498,designer,customer_success,vp,DE,en,False,2024-12-11T00:00:00Z
cust_00499,acct_0499,designer,customer_success,individual_contributor,IN,en,False,2024-12-09T00:00:00Z
cust_00500,acct_0500,designer,creative,individual_contributor,AU,en,False,2023-02-19T00:00:00Z
cust_00501,acct_0090,designer,product,executive,DE,en,False,2024-02-20T00:00:00Z
cust_00502,acct_0115,customer_success_manager,sales,director,CA,en,False,2023-11-13T00:00:00Z
cust_00503,acct_0030,designer,it,manager,DE,en,False,2024-07-18T00:00:00Z
cust_00504,acct_0268,customer_success_manager,product,manager,CA,en,False,2024-06-15T00:00:00Z
cust_00505,acct_0457,finance_manager,product,vp,GB,en,False,2024-12-03T00:00:00Z
cust_00506,acct_0037,executive,operations,director,BR,en,True,2024-11-18T00:00:00Z
cust_00507,acct_0039,customer_success_manager,product,individual_contributor,DE,en,False,2023-10-24T00:00:00Z
cust_00508,acct_0390,project_manager,operations,manager,GB,en,False,2024-06-26T00:00:00Z
cust_00509,acct_0170,project_manager,sales,individual_contributor,DE,en,False,2023-04-29T00:00:00Z
cust_00510,acct_0216,designer,sales,manager,IN,en,False,2024-04-19T00:00:00Z
cust_00511,acct_0475,executive,sales,vp,FR,en,True,2023-07-12T00:00:00Z
cust_00512,acct_0155,customer_success_manager,operations,vp,GB,en,False,2024-11-26T00:00:00Z
cust_00513,acct_0057,executive,it,individual_contributor,IN,en,True,2023-10-22T00:00:00Z
cust_00514,acct_0001,designer,it,vp,AU,en,False,2025-04-16T00:00:00Z
cust_00515,acct_0108,administrator,creative,vp,FR,en,True,2024-02-18T00:00:00Z
cust_00516,acct_0265,project_manager,sales,manager,IN,en,False,2024-02-23T00:00:00Z
cust_00517,acct_0168,finance_manager,operations,vp,IN,en,False,2024-09-23T00:00:00Z
cust_00518,acct_0387,designer,product,executive,IN,en,False,2025-04-11T00:00:00Z
cust_00519,acct_0410,designer,finance,manager,DE,en,False,2025-02-02T00:00:00Z
cust_00520,acct_0098,developer,finance,executive,FR,en,False,2025-04-29T00:00:00Z
cust_00521,acct_0162,administrator,sales,vp,US,en,True,2023-11-13T00:00:00Z
cust_00522,acct_0168,administrator,creative,vp,IN,en,True,2024-09-23T00:00:00Z
cust_00523,acct_0356,administrator,finance,vp,GB,en,True,2023-04-16T00:00:00Z
cust_00524,acct_0453,project_manager,finance,vp,AU,en,False,2024-03-05T00:00:00Z
cust_00525,acct_0385,finance_manager,customer_success,vp,GB,en,False,2024-05-03T00:00:00Z
cust_00526,acct_0348,executive,creative,individual_contributor,DE,en,True,2024-08-10T00:00:00Z
cust_00527,acct_0472,developer,operations,vp,AU,en,False,2023-07-06T00:00:00Z
cust_00528,acct_0025,project_manager,it,individual_contributor,IN,en,False,2023-01-12T00:00:00Z
cust_00529,acct_0254,customer_success_manager,creative,vp,US,en,False,2023-03-29T00:00:00Z
cust_00530,acct_0487,operations_lead,finance,vp,GB,en,True,2024-03-28T00:00:00Z
cust_00531,acct_0016,developer,finance,vp,DE,en,False,2024-04-15T00:00:00Z
cust_00532,acct_0090,executive,operations,manager,DE,en,True,2024-02-20T00:00:00Z
cust_00533,acct_0436,developer,it,executive,DE,en,False,2025-04-17T00:00:00Z
cust_00534,acct_0344,developer,it,manager,CA,en,False,2023-10-25T00:00:00Z
cust_00535,acct_0442,administrator,sales,executive,IN,en,True,2025-02-06T00:00:00Z
cust_00536,acct_0032,executive,product,manager,DE,en,True,2025-03-28T00:00:00Z
cust_00537,acct_0126,executive,customer_success,manager,FR,en,True,2023-11-08T00:00:00Z
cust_00538,acct_0042,executive,it,vp,AU,en,True,2023-12-21T00:00:00Z
cust_00539,acct_0073,developer,creative,executive,DE,en,False,2023-09-08T00:00:00Z
cust_00540,acct_0033,administrator,product,vp,IN,en,True,2023-09-05T00:00:00Z
cust_00541,acct_0031,finance_manager,finance,executive,BR,en,False,2024-05-03T00:00:00Z
cust_00542,acct_0096,developer,finance,director,BR,en,False,2023-12-03T00:00:00Z
cust_00543,acct_0370,finance_manager,it,individual_contributor,GB,en,False,2024-06-11T00:00:00Z
cust_00544,acct_0243,project_manager,customer_success,vp,IN,en,False,2023-12-30T00:00:00Z
cust_00545,acct_0179,operations_lead,sales,executive,FR,en,True,2024-08-11T00:00:00Z
cust_00546,acct_0412,administrator,finance,individual_contributor,IN,en,True,2024-02-28T00:00:00Z
cust_00547,acct_0300,executive,sales,individual_contributor,BR,en,True,2024-03-20T00:00:00Z
cust_00548,acct_0240,designer,finance,executive,US,en,False,2025-02-03T00:00:00Z
cust_00549,acct_0310,customer_success_manager,customer_success,vp,BR,en,False,2023-09-03T00:00:00Z
cust_00550,acct_0413,executive,operations,vp,GB,en,True,2024-02-29T00:00:00Z
cust_00551,acct_0480,developer,it,vp,FR,en,False,2023-03-18T00:00:00Z
cust_00552,acct_0146,operations_lead,finance,director,US,en,True,2023-05-12T00:00:00Z
cust_00553,acct_0150,developer,operations,director,IN,en,False,2024-08-28T00:00:00Z
cust_00554,acct_0033,finance_manager,creative,director,IN,en,False,2023-09-05T00:00:00Z
cust_00555,acct_0153,developer,it,manager,AU,en,False,2024-08-30T00:00:00Z
cust_00556,acct_0241,designer,finance,vp,BR,en,False,2024-06-09T00:00:00Z
cust_00557,acct_0375,developer,customer_success,vp,BR,en,False,2024-07-17T00:00:00Z
cust_00558,acct_0196,administrator,product,vp,BR,en,True,2024-07-22T00:00:00Z
cust_00559,acct_0442,executive,creative,vp,IN,en,True,2025-02-06T00:00:00Z
cust_00560,acct_0253,administrator,customer_success,manager,IN,en,True,2025-04-21T00:00:00Z
cust_00561,acct_0335,developer,finance,director,US,en,False,2023-01-28T00:00:00Z
cust_00562,acct_0443,developer,finance,manager,DE,en,False,2023-10-26T00:00:00Z
cust_00563,acct_0328,executive,operations,individual_contributor,GB,en,True,2024-04-29T00:00:00Z
cust_00564,acct_0306,executive,creative,executive,AU,en,True,2024-10-11T00:00:00Z
cust_00565,acct_0200,finance_manager,operations,executive,FR,en,False,2023-01-27T00:00:00Z
cust_00566,acct_0258,project_manager,sales,director,US,en,False,2024-07-12T00:00:00Z
cust_00567,acct_0021,administrator,it,executive,IN,en,True,2024-05-10T00:00:00Z
cust_00568,acct_0316,customer_success_manager,finance,director,DE,en,False,2023-12-07T00:00:00Z
cust_00569,acct_0240,designer,product,individual_contributor,US,en,False,2025-02-03T00:00:00Z
cust_00570,acct_0315,finance_manager,creative,director,FR,en,False,2024-11-27T00:00:00Z
cust_00571,acct_0223,project_manager,creative,director,GB,en,False,2023-12-01T00:00:00Z
cust_00572,acct_0345,finance_manager,operations,individual_contributor,GB,en,False,2024-12-07T00:00:00Z
cust_00573,acct_0284,designer,product,individual_contributor,BR,en,False,2023-03-13T00:00:00Z
cust_00574,acct_0372,administrator,product,executive,GB,en,True,2023-04-16T00:00:00Z
cust_00575,acct_0328,executive,product,executive,GB,en,True,2024-04-29T00:00:00Z
cust_00576,acct_0045,developer,it,director,DE,en,False,2023-12-28T00:00:00Z
cust_00577,acct_0400,designer,customer_success,manager,IN,en,False,2024-04-14T00:00:00Z
cust_00578,acct_0313,executive,customer_success,individual_contributor,IN,en,True,2024-03-16T00:00:00Z
cust_00579,acct_0408,administrator,operations,executive,CA,en,True,2024-10-10T00:00:00Z
cust_00580,acct_0310,project_manager,finance,executive,BR,en,False,2023-09-03T00:00:00Z
cust_00581,acct_0093,customer_success_manager,sales,manager,GB,en,False,2023-11-25T00:00:00Z
cust_00582,acct_0126,developer,operations,director,FR,en,False,2023-11-08T00:00:00Z
cust_00583,acct_0321,administrator,product,manager,GB,en,True,2024-04-01T00:00:00Z
cust_00584,acct_0211,designer,it,vp,BR,en,False,2023-04-21T00:00:00Z
cust_00585,acct_0142,designer,creative,executive,GB,en,False,2025-03-26T00:00:00Z
cust_00586,acct_0210,administrator,customer_success,vp,FR,en,True,2025-04-07T00:00:00Z
cust_00587,acct_0248,customer_success_manager,creative,individual_contributor,IN,en,False,2023-09-25T00:00:00Z
cust_00588,acct_0145,finance_manager,creative,manager,AU,en,False,2024-08-05T00:00:00Z
cust_00589,acct_0243,developer,product,vp,IN,en,False,2023-12-30T00:00:00Z
cust_00590,acct_0432,operations_lead,customer_success,manager,BR,en,True,2024-02-02T00:00:00Z
cust_00591,acct_0417,administrator,operations,vp,GB,en,True,2023-04-15T00:00:00Z
cust_00592,acct_0487,designer,finance,director,GB,en,False,2024-03-28T00:00:00Z
cust_00593,acct_0398,designer,finance,executive,AU,en,False,2025-02-27T00:00:00Z
cust_00594,acct_0296,project_manager,it,director,IN,en,False,2023-07-02T00:00:00Z
cust_00595,acct_0238,administrator,operations,individual_contributor,GB,en,True,2024-03-11T00:00:00Z
cust_00596,acct_0028,customer_success_manager,it,individual_contributor,DE,en,False,2024-07-30T00:00:00Z
cust_00597,acct_0377,developer,creative,manager,AU,en,False,2023-02-16T00:00:00Z
cust_00598,acct_0497,administrator,customer_success,individual_contributor,FR,en,True,2023-03-18T00:00:00Z
cust_00599,acct_0376,developer,it,manager,US,en,False,2023-03-07T00:00:00Z
cust_00600,acct_0354,executive,it,manager,FR,en,True,2023-10-28T00:00:00Z
cust_00601,acct_0293,operations_lead,sales,director,FR,en,True,2024-09-07T00:00:00Z
cust_00602,acct_0069,executive,customer_success,manager,BR,en,True,2025-02-19T00:00:00Z
cust_00603,acct_0217,customer_success_manager,it,executive,AU,en,False,2024-04-27T00:00:00Z
cust_00604,acct_0149,executive,finance,director,BR,en,True,2024-01-18T00:00:00Z
cust_00605,acct_0448,finance_manager,it,director,DE,en,False,2024-06-21T00:00:00Z
cust_00606,acct_0220,developer,operations,executive,GB,en,False,2024-05-13T00:00:00Z
cust_00607,acct_0244,designer,customer_success,vp,US,en,False,2024-08-16T00:00:00Z
cust_00608,acct_0008,administrator,product,executive,BR,en,True,2023-09-01T00:00:00Z
cust_00609,acct_0244,customer_success_manager,it,individual_contributor,US,en,False,2024-08-16T00:00:00Z
cust_00610,acct_0238,customer_success_manager,operations,vp,GB,en,False,2024-03-11T00:00:00Z
cust_00611,acct_0412,operations_lead,sales,individual_contributor,IN,en,True,2024-02-28T00:00:00Z
cust_00612,acct_0442,executive,creative,executive,IN,en,True,2025-02-06T00:00:00Z
cust_00613,acct_0352,project_manager,creative,executive,FR,en,False,2023-05-14T00:00:00Z
cust_00614,acct_0232,developer,customer_success,individual_contributor,CA,en,False,2024-01-28T00:00:00Z
cust_00615,acct_0150,designer,it,individual_contributor,IN,en,False,2024-08-28T00:00:00Z
